"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
-0.43543,-0.73806,-0.80126,-0.86475,-0.6889,-0.69021,-0.59774,-0.3668,-0.41911,-0.31982,-0.4304,-0.51661,-0.67231,-0.88047,-0.68897
-0.11935,0.01258,0.13132,0.24745,0.29456,0.13212,0.00355,-0.16802,-0.4421,-0.36207,-0.41794,-0.56301,-0.30039,-0.37323,-0.19872
0.08089,0.14616,0.10368,0.26216,0.13073,0.02844,0.00315,0.32543,0.37996,0.25524,0.27872,0.4164,0.35239,0.29928,0.28304
-0.05263,0.06156,-0.03539,0.08258,-0.10858,-0.00336,0.05072,0.13242,0.23806,0.24224,-0.10787,-0.05836,-0.17382,-0.45742,-0.39094
0.22909,0.24376,0.34005,0.31537,0.31605,0.551,0.63483,0.71861,0.84671,0.75012,0.73198,0.80302,0.76877,0.80344,0.49327
-0.19323,-0.21444,0.02905,0.05489,0.31972,0.39663,0.24947,-0.02741,0.06733,0.28088,0.27954,0.49473,0.49108,0.35491,0.48072
-0.13831,-0.45243,-0.45359,-0.31662,-0.43233,-0.43886,-0.71087,-0.98346,-0.82172,-0.92272,-0.90899,-0.68656,-0.54895,-0.63145,-0.7786
-0.3031,-0.11995,-0.21543,-0.04792,0.01993,0.30644,0.35051,0.36652,0.37344,0.32871,0.55312,0.26455,0.23685,0.39167,0.46214
-0.32915,-0.05555,0.11211,-0.0438,0.13777,0.074,0.21342,0.46176,0.21396,0.44451,0.34086,0.38652,0.03634,0.17914,0.4501
0.00247,0.11183,0.10225,0.27734,0.29012,0.23254,0.05184,0.00278,-0.06328,-0.168,-0.07394,0.11289,0.10104,0.21661,0.19646
-0.09438,-0.16116,-0.17363,-0.09687,0.06569,0.06384,0.03896,0.12539,0.2655,0.18154,0.21134,0.09599,0.22391,0.31775,0.06202
0.15344,0.0117,0.06836,0.36554,0.26078,0.28384,0.30368,0.17008,0.07787,-0.13027,-0.13382,0.05369,-0.01442,-0.27202,-0.25089
-0.25171,-0.2018,-0.28649,-0.16837,-0.26613,-0.33671,0.10444,-0.01803,-0.06871,0.01505,0.10983,0.19057,0.21886,0.26815,0.0688
-0.15789,-0.1609,-0.12742,0.08066,0.12239,-0.09347,-0.12128,-0.19418,-0.28521,-0.2955,-0.31449,-0.3607,-0.46207,-0.56016,-0.43791
0.55556,0.49209,0.33484,0.28617,0.17879,0.3023,0.20092,0.0489,-0.3424,-0.25336,-0.29,0.07394,0.3168,0.07221,-0.04916
0.06324,0.2131,0.22759,0.18587,0.0965,0.23368,0.11689,-0.03134,-0.01235,-0.01355,0.19656,-0.03316,-0.08334,0.10166,-0.12672
0.11281,0.25339,0.34917,0.28764,0.3534,0.40979,0.53732,0.27947,0.30742,0.06505,0.0732,0.22234,0.1709,-0.0298,0.15393
-0.24849,-0.14247,0.06722,0.39842,0.57037,0.56847,0.57108,0.73644,0.66358,0.4677,0.45565,0.47202,0.44668,0.68881,0.50539
0.51145,0.25948,0.60451,0.51195,0.32306,0.32039,0.12399,0.14485,0.03973,-0.23364,-0.00705,-0.11105,0.17074,0.14778,-0.02561
0.27807,0.10734,-0.12497,0.04533,0.21099,0.27161,0.30656,0.34057,-0.04626,-0.07411,-0.30401,-0.591,-0.16454,-0.14521,-0.18921
0.38542,0.16653,0.54299,0.27094,0.6328,0.44355,0.35176,-0.00604,0.10242,0.09752,0.32819,0.13495,0.17157,0.34518,0.54825
0.21172,0.34144,0.21054,0.26302,0.40905,0.07258,-0.04859,0.09853,0.09921,0.11286,0.07347,-0.06985,-0.00517,-0.13415,-0.24538
-0.00043,-0.21645,-0.14016,-0.26797,-0.136,-0.07403,0.06177,0.07856,0.05761,0.29307,0.32519,0.3682,0.3937,0.21115,0.39155
-0.12112,-0.22046,-0.06801,0.11912,0.27964,0.38671,0.14178,0.07961,0.09585,0.55139,0.73069,0.68957,0.57565,0.40926,0.30286
-0.22321,-0.16312,-0.05866,-0.12118,-0.21098,-0.21097,-0.01856,-0.22366,0.13236,0.17974,0.31665,0.30367,0.20093,-0.0974,-0.17855
0.11499,0.23881,0.42113,0.39306,0.50965,0.44983,0.48361,0.4462,0.45171,0.44276,0.2639,0.2013,0.04413,0.1281,0.21227
-0.149,-0.05143,-0.26764,-0.20596,-0.08788,-0.18291,-0.23758,-0.14633,-0.15829,-0.00776,-0.1861,-0.24152,-0.1942,-0.23774,-0.13238
0.05309,0.14902,0.05683,0.04982,0.06289,0.00618,-0.03928,0.14494,-0.15521,-0.18145,0.03187,0.07184,-0.00537,-0.10781,-0.20804
0.01478,-0.05979,-0.13384,-0.11051,-0.18918,-0.25051,-0.32753,-0.50347,-0.31009,-0.18735,-0.37287,-0.55998,-0.40511,-0.57965,-0.47028
0.12383,0.0078,0.14558,0.08909,0.36208,0.43966,0.36746,0.33298,0.16393,0.05026,-0.05891,0.11014,-0.07647,-0.35697,-0.37739
-0.05881,-0.30326,-0.05513,0.02959,0.03833,0.01138,-0.081,-0.15921,-0.12654,-0.36067,-0.51192,-0.46932,-0.45307,-0.29591,-0.27051
0.04299,0.01787,-0.1485,-0.47528,-0.54726,-0.70529,-0.59377,-0.57287,-0.58518,-0.53061,-0.46482,-0.51388,-0.14482,-0.04556,0.02195
-0.18636,0.0726,-0.00301,-0.3579,-0.38029,0.15071,0.174,0.2334,0.15996,-0.00205,0.03667,0.18381,0.36029,0.31507,0.46266
-0.21128,-0.11754,-0.08119,0.20758,0.08175,0.18747,-0.15828,-0.03574,0.10366,0.18352,0.19123,0.4167,0.46067,0.46409,0.30457
-0.06268,0.18148,0.36956,0.11162,0.0698,0.08596,0.08603,0.25491,0.24578,0.43126,0.38268,0.34884,0.268,0.29342,0.45358
-0.29832,-0.23534,-0.43132,-0.52609,-0.2565,-0.19257,-0.34009,-0.48522,-0.46725,-0.57682,-0.54762,-0.68345,-0.67981,-0.86206,-1.27727
0.03642,0.03995,0.09571,-0.27009,-0.06273,-0.147,-0.20886,-0.26489,-0.11569,0.10675,-0.04948,0.05051,-0.14758,-0.3614,-0.17255
0.40186,0.21805,0.09406,0.41694,0.46022,0.26914,0.17013,0.09108,0.18286,0.18669,0.12521,0.24651,0.44893,0.73703,0.65741
-0.05473,-0.03572,0.01862,-0.0847,-0.17253,-0.34165,-0.46643,-0.46794,-0.36411,-0.3306,-0.21631,-0.13006,-0.06306,0.11368,-0.15431
0.11463,-0.04629,0.04125,0.14096,-0.06343,0.01645,0.23995,0.10641,0.10541,0.22303,-0.08034,-0.05148,-0.20714,-0.16348,-0.22444
-0.20279,0.00789,-0.09709,-0.10106,0.20103,0.12561,0.04794,0.20245,-0.25681,-0.30999,-0.50782,-0.43891,-0.16909,-0.11513,0.03495
0.21991,0.05147,0.10678,0.14339,0.23155,0.11281,0.0699,0.16714,-0.09434,0.11991,-0.08924,0.0134,0.27911,0.64655,0.57149
-0.02915,-0.13123,-0.15051,-0.07347,0.00383,-0.20005,-0.29883,-0.09852,-0.32728,-0.15126,-0.19085,0.10564,-0.15325,-0.26356,-0.22807
-0.59785,-0.29422,-0.21166,-0.23984,-0.15279,-0.21893,-0.09465,0.11698,0.11644,-0.06604,-0.07164,-0.14478,-0.2147,0.15369,0.00293
0.11883,0.00316,-0.08316,-0.18991,0.07909,0.02669,-0.25339,-0.21424,-0.23732,-0.01624,0.23764,0.15745,0.06505,0.25158,0.32982
0.1884,0.34912,0.3555,0.38929,0.51204,0.4383,0.4515,0.42114,0.32243,0.46569,0.41202,0.27902,0.30202,0.4199,0.51473
0.11954,0.06543,0.37539,0.43042,0.29622,0.23514,0.21927,0.17035,0.1482,0.40115,0.47022,0.36762,0.30877,0.1168,0.2338
-0.00011,-0.04936,-0.11218,-0.31435,-0.14745,-0.31979,-0.05608,0.20441,0.24066,0.31807,0.37721,0.35885,0.11988,-0.34223,-0.08113
0.11497,0.00534,-0.10821,-0.16438,-0.21177,-0.20501,-0.33505,-0.31672,-0.61015,-0.50686,-0.28464,-0.52549,-0.56778,-0.45813,-0.38324
-0.00927,0.13973,0.20812,0.31323,0.03054,-0.11049,0.0338,0.16455,0.30295,0.17806,-0.07902,-0.28104,-0.19683,-0.08991,-0.08601
0.24624,-0.02323,-0.03045,-0.11915,-0.00717,0.15785,0.1002,0.07684,0.12121,0.14376,0.37408,0.35818,0.2386,0.37406,0.17856
-0.29125,-0.44118,-0.46351,-0.40945,-0.47362,-0.54981,-0.59646,-0.57797,-0.34042,-0.09604,0.11164,0.01439,0.57206,0.51013,0.84444
0.17457,0.20891,0.02419,-0.31509,-0.16626,0.01566,-0.10631,0.03049,0.08574,0.1905,0.13789,0.22542,0.27169,0.18366,0.00162
0.14863,0.34711,0.32608,0.43622,0.58371,0.48323,0.4227,0.08907,0.34811,0.29791,0.34742,0.18602,0.17121,0.48595,0.26846
0.1743,0.44846,0.3439,0.51663,0.45335,0.27327,0.16131,0.19941,0.30289,0.12873,0.1665,0.22589,0.10963,-0.06989,-0.30974
-0.05628,0.08175,0.11766,0.09488,0.05277,0.15945,0.20924,0.25375,0.38404,0.39356,0.32865,0.19121,-0.06745,0.00302,-0.00872
0.08532,0.19044,-0.03069,0.0481,-0.1661,-0.05547,-0.02758,-0.19157,0.01872,-0.0275,-0.02589,-0.17909,-0.02686,0.12617,0.02503
0.16419,0.32006,0.26154,0.64624,0.48097,0.39616,0.26689,0.34268,0.52355,0.33309,0.37261,0.34477,0.30724,0.24109,0.32027
0.00053,-0.12381,-0.34692,-0.15351,-0.32993,-0.19993,-0.30012,-0.33156,-0.22238,-0.24876,-0.1939,-0.13291,-0.41534,-0.48039,-0.56104
-0.33122,-0.2858,-0.37227,-0.39947,-0.43455,-0.58988,-0.47707,-0.44106,-0.1993,-0.06399,0.04995,-0.06461,-0.24657,-0.32085,-0.11569
0.14046,0.14631,-0.07828,-0.24803,-0.42681,-0.38478,-0.57785,-0.55637,-0.66691,-0.28773,-0.08567,0.11097,0.27506,-0.03167,-0.11241
-0.17034,-0.17427,0.02628,-0.05387,-0.00267,0.16804,0.2117,0.50564,0.36876,0.26248,-0.11856,-0.1866,-0.37951,-0.6155,-0.79441
-0.32449,-0.02835,0.03996,-0.14448,0.13981,0.02363,0.09422,0.23416,0.31136,0.33922,0.4485,0.58517,0.44373,0.26021,0.38666
0.15272,0.29199,0.10196,0.31278,0.37894,0.06903,-0.09013,-0.20163,-0.27,-0.53395,-0.3716,-0.49141,-0.50461,-0.4856,-0.40143
0.39721,0.57396,0.40063,0.42685,0.5296,0.37824,0.50344,0.66872,0.6595,0.85588,0.69721,0.73022,0.7084,0.65876,0.83948
0.04023,0.23005,0.26895,0.40591,0.48796,0.13599,0.34365,0.22606,0.30909,0.21332,0.28511,0.45674,0.44679,0.41318,0.50524
0.16036,0.25314,0.07823,0.0124,-0.33806,-0.11309,-0.02652,0.13666,0.24876,0.31677,0.0994,0.11118,-0.08908,-0.26819,-0.19853
-0.08868,-0.27379,-0.00805,0.09716,0.27829,0.28642,0.12729,0.3125,0.37537,0.59775,0.39465,0.55886,0.29473,0.32339,0.33294
-0.0591,0.04943,0.06448,-0.0084,0.36635,0.25256,0.27214,0.12247,0.17081,0.32385,0.2839,0.43877,0.3534,0.60453,0.65241
0.27249,-0.06865,0.01399,-0.05002,-0.24016,-0.29163,-0.28222,-0.11821,-0.04847,0.03902,-0.20253,-0.41883,-0.63073,-0.59489,-0.53736
-0.08579,-0.06549,0.09715,0.05258,0.16596,0.22132,0.15777,0.30127,0.23357,0.08278,0.04962,0.00171,-0.05546,-0.07131,-0.12101
0.14707,0.15886,0.19269,-0.10076,-0.04991,-0.0411,-0.00931,-0.11546,-0.41056,-0.26059,-0.01354,0.11055,-0.01649,0.00844,-0.17891
-0.13915,-0.21308,-0.06876,-0.058,-0.04646,-0.03639,-0.25748,-0.10614,-0.14189,-0.15159,0.00078,0.07094,0.18357,0.11165,0.24865
0.01894,0.1925,0.07099,0.13244,0.12335,-0.12521,0.24092,0.01618,-0.03334,-0.09153,-0.28126,-0.31378,-0.56144,-0.78613,-0.65881
0.57692,0.50675,0.41193,0.17007,0.05406,0.13523,0.18355,0.15821,-0.08426,-0.01769,-0.06081,0.06084,-0.00166,0.14178,0.10277
0.26679,0.17095,0.04393,-0.08432,-0.30757,-0.20146,-0.11909,0.23336,0.06815,0.14684,-0.09632,-0.19203,-0.22621,0.0137,0.06684
0.50071,0.48539,0.40389,0.47259,0.41022,0.36503,0.5095,0.37021,0.28988,0.11834,0.04152,0.04513,0.14623,0.11459,0.40356
0.42744,0.42995,0.35199,0.34983,0.38264,0.17386,-0.0199,0.25764,0.0618,0.21129,0.47465,0.45214,0.19371,0.33713,0.39809
0.16351,0.31663,0.14711,0.32843,0.3417,0.2922,0.34716,0.16908,0.05057,-0.0099,-0.02114,0.11007,0.06546,0.10665,0.41228
-0.24008,0.00812,0.07017,0.0216,-0.2823,-0.237,0.06027,0.06529,0.12222,-0.00205,0.11998,0.14403,0.40463,0.49532,0.6524
0.11084,0.30229,0.16273,0.12987,0.25575,-0.11676,-0.15169,-0.32256,-0.39855,-0.46494,-0.34726,-0.54795,-0.36845,-0.36948,-0.44046
0.04024,0.02171,0.06304,0.04988,0.43364,0.7398,0.65767,0.80917,0.4975,0.3669,0.50267,0.77477,0.74271,0.82793,0.6591
-0.25729,-0.38218,-0.42028,-0.22582,-0.14259,-0.09038,-0.03635,0.01543,0.12083,0.12192,0.11449,-0.14823,-0.11457,-0.14541,-0.49543
-0.4766,-0.17355,-0.05036,0.327,0.0145,-0.0844,-0.10438,-0.26228,-0.18965,-0.3883,-0.39624,-0.42424,-0.2615,-0.59968,-0.28723
-0.42644,-0.4227,0.15515,0.13799,0.25097,0.17276,0.07182,-0.15097,-0.01328,0.13246,0.04888,-0.10916,-0.25758,-0.28817,-0.435
-0.09363,-0.04509,-0.16176,-0.45199,-0.56014,-0.5803,-0.59799,-0.6121,-0.53875,-0.53123,-0.6526,-0.75401,-0.49055,-0.46518,-0.41243
0.25336,0.3555,0.32105,0.32278,0.35521,0.42447,0.4343,0.53179,0.5527,0.39541,0.28802,0.39387,0.70418,0.71407,0.97811
-0.53231,-0.62299,-0.43035,-0.3535,-0.08543,-0.2307,-0.16096,-0.33951,-0.16663,0.02388,0.03418,0.10114,0.19668,0.14408,0.02871
0.3202,0.36618,0.22142,0.28829,0.41085,0.53667,0.4673,0.32043,0.19512,0.6637,0.40785,0.77702,0.77785,0.68954,0.75847
-0.46748,-0.51234,-0.3733,-0.31108,-0.26385,-0.12816,0.04469,-0.04674,0.17696,0.34601,-0.07843,-0.20929,-0.27341,-0.10184,-0.01668
-0.08178,-0.19326,-0.13707,0.00614,-0.01687,0.00369,0.12082,0.28194,0.03991,0.04307,0.05729,0.11616,0.14279,0.04673,0.01131
0.31118,0.6628,0.97784,0.93335,0.82456,0.48985,0.33352,0.48527,0.30496,0.66298,0.30484,0.12148,0.32282,0.42398,0.62229
0.20963,-0.04734,-0.05042,0.14368,0.26814,0.29201,0.40154,0.5381,0.38228,0.33508,0.05422,-0.08877,-0.27396,-0.09333,0.13419
0.07502,-0.06636,0.22742,0.3506,0.23065,0.05404,0.11329,0.26605,0.44467,0.36718,0.52216,0.41461,0.68118,0.71502,0.53052
-5e-04,-0.24173,-0.15656,0.01523,0.15686,0.439,0.50519,0.6235,0.56853,0.11537,0.00121,-0.20928,-0.04683,0.15899,0.16383
0.07561,0.20434,0.23194,0.23687,0.11589,-0.04228,0.07627,0.09536,0.09978,-0.01664,-0.07516,-0.16652,-0.12119,0.10943,0.16849
-0.09157,-0.19682,0.3922,0.35177,0.34752,0.19984,0.11366,0.10764,0.21186,0.09362,-0.12348,0.13354,0.18258,0.25644,0.35303
-0.01711,-0.04162,0.01418,0.04477,-0.28353,-0.18871,0.20724,0.24616,0.09506,-0.07716,0.00847,-0.31645,-0.29305,-0.28524,-0.55756
-0.01121,0.05211,-0.10808,-0.22583,-0.1101,0.11143,0.21881,0.41596,0.34937,0.17428,0.17039,0.13064,0.17946,0.16514,0.02963
0.42471,0.55531,0.45596,0.75578,1.05789,0.93101,0.72852,0.81958,0.43575,0.50075,0.67346,0.46399,0.73279,0.64937,0.55004
0.28431,0.46001,0.21977,0.23005,0.18995,0.40663,-0.00962,-0.3182,-0.30829,-0.30649,-0.15703,-0.25236,-0.20337,-0.26008,-0.27378
0.25128,-0.00915,-0.18548,-0.08591,0.02424,-0.15976,-0.05927,-0.23393,-0.27739,-0.08156,-0.04383,-0.07275,0.07498,-0.11879,0.05604
0.12248,0.12115,0.14093,0.03569,0.13877,0.27852,0.34242,0.16349,0.09258,0.13224,0.37254,0.6011,0.64597,0.46324,0.37043
0.14925,0.38467,0.23476,0.21427,0.13084,-0.01929,0.02942,-0.00399,0.09893,0.02399,-0.10863,-0.09577,0.18019,0.30059,0.19765
0.22649,0.35354,0.4349,0.43158,0.72176,0.38779,0.22244,0.39316,0.51268,0.4221,0.22008,-0.14118,0.09138,0.18367,0.27762
0.15996,0.25476,0.38444,0.48876,0.47954,0.39612,0.45104,0.35279,0.60503,0.35899,0.31467,0.41949,0.60265,0.57206,0.59747
-0.0906,0.00418,-0.05848,-0.00024,0.00768,0.00095,0.01107,0.00649,0.24328,0.13671,0.37183,0.20732,0.25944,0.0968,0.2678
0.23149,0.50262,0.51477,0.36108,0.15833,-0.05912,-0.24339,-0.46514,-0.58457,-0.45393,-0.37685,-0.54151,-0.43691,-0.02087,-0.27519
0.14154,0.29758,0.22396,0.26029,0.15103,-0.03676,-0.24192,-0.41388,-0.37103,-0.23825,-0.00599,0.16619,0.04959,-0.12446,-0.10508
-0.10774,-0.15763,-0.16807,-0.17127,-0.37887,-0.14236,-0.38286,-0.10657,-0.24436,-0.07169,0.0902,-0.16832,-0.203,-0.29187,-0.11263
-0.13668,-0.18032,-0.24867,-0.4322,-0.41635,-0.42117,-0.4203,-0.26776,-0.24677,-0.56897,-0.4711,-0.56103,-0.53217,-0.51115,-0.8603
-0.23527,-0.35787,-0.42265,-0.45923,-0.34158,-0.12462,-0.11956,-0.07109,-0.29392,-0.29828,-0.19707,-0.10921,-0.06393,-0.02909,0.39036
-0.37918,-0.33914,-0.09891,-0.1549,-0.26114,-0.40978,-0.35704,-0.22601,-0.08566,-0.29097,-0.35862,-0.17619,-0.18835,-0.22853,-0.20249
-0.0861,-0.12483,0.05265,-0.01729,0.01109,0.12927,0.24209,0.20797,0.20844,0.4255,0.08308,0.04575,-0.12654,-0.12135,-0.11075
0.21836,-0.01648,-0.17219,-0.1124,-0.22941,-0.02112,0.07888,0.22034,0.21543,-0.13204,-0.18325,-0.17963,-0.23054,-0.11556,-0.25681
0.33271,0.33777,0.22206,-0.16537,-0.18654,-0.40364,-0.32087,-0.16994,-0.4448,-0.40313,-0.5509,-0.58871,-0.45601,-0.46609,-0.45221
0.16004,0.25986,0.25456,0.23985,0.3303,0.4132,0.37158,0.11201,0.1673,0.12974,0.40131,0.28889,0.19111,0.0522,0.00184
0.21739,0.44231,0.56269,0.49078,0.38954,0.31105,0.31008,0.14922,0.52483,0.37506,0.23483,-0.07324,-0.20181,-0.13864,0.03004
-0.1979,-0.0238,-0.12974,-0.12215,-0.2393,-0.2156,-0.25503,-0.12418,0.19679,0.1342,0.03925,-0.25893,-0.74988,-0.74094,-0.72763
-0.43085,-0.35162,-0.06303,-0.23813,-0.18522,-0.51101,-0.67962,-0.89661,-0.68349,-0.79894,-0.86377,-1.12137,-1.12144,-1.31925,-1.23345
-0.12329,0.18774,-0.28345,-0.26147,-0.14839,-0.20663,-0.431,-0.03811,-0.09313,-0.01811,0.05827,0.01888,-0.06466,0.1108,0.16403
0.04187,-0.10634,-0.03214,0.04664,0.06167,-0.22675,-0.45413,-0.43953,-0.34142,-0.30414,-0.62214,-0.35602,-0.21212,-0.252,-0.06198
-0.10361,6e-04,-0.1815,-0.32403,0.24064,-0.01577,-0.08625,0.02876,-0.11823,-0.04791,-0.02651,-0.0286,-0.1277,-0.09726,0.11695
0.24638,0.1162,0.12211,-0.07914,-0.12813,0.02267,-0.11327,-0.08737,-0.11088,-0.31165,-0.43606,-0.37606,-0.09683,-0.28944,-0.04141
0.10892,-0.16945,-0.02437,0.07045,0.33902,0.24383,0.02599,-0.00891,0.02482,-0.02097,0.09218,0.41316,0.20106,0.38169,0.58602
-0.17325,-0.42473,-0.22865,-0.0725,-0.18816,-0.31416,-0.54213,-0.56993,-0.44807,-0.53025,-0.41681,-0.13841,-0.31038,0.1065,0.02609
0.3761,0.28777,0.22752,0.48079,0.28569,0.27765,0.26913,0.35731,0.33489,0.42877,0.24415,0.6419,0.73869,0.68311,0.24583
-0.15175,-0.03038,-0.11388,0.05456,0.1237,0.36532,0.34471,0.48655,0.34071,0.34655,0.48069,0.40561,0.49541,0.65257,0.50751
-0.28564,-0.15153,0.05881,0.25952,0.04468,-0.09313,0.25118,0.45127,0.29701,0.2303,0.24079,0.15494,0.05928,-0.0338,-0.0699
0.07509,0.05939,0.01781,0.02784,0.05533,0.27908,0.38174,0.15208,0.09179,0.08941,0.32939,0.40647,0.14807,0.13412,0.02839
0.10293,0.09206,0.1541,-0.10883,-0.25828,-0.09468,-0.18085,-0.29835,-0.13629,-0.1354,-0.07749,-0.10612,0.13452,0.29718,0.37025
-0.42349,-0.34512,-0.51336,-0.23141,-0.22018,-0.31904,-0.48066,-0.40531,-0.0773,0.08739,-0.13515,-0.03131,0.16623,0.05227,-0.21725
0.00821,-0.09449,-0.18196,-0.40208,-0.10219,-0.15727,0.09043,0.16664,0.28483,0.29972,0.39109,0.45073,0.54758,0.68884,0.56046
-0.43354,-0.45174,-0.21761,0.14174,0.58243,0.55144,0.46655,0.17038,0.00553,-0.15508,-0.25922,-0.25021,-0.04862,-0.1244,-0.03049
0.04584,0.09352,0.08646,0.15491,0.09644,0.19507,0.21357,0.11631,-0.06266,0.10774,0.229,0.26342,0.2395,0.17782,0.31397
-0.02562,0.25862,0.2771,0.13701,0.13646,0.10482,0.11094,0.32681,0.26078,0.09479,0.1684,0.14654,0.1869,0.41239,0.49912
-0.15242,-0.12742,-0.23032,-0.00943,-0.32614,-0.45736,-0.56289,-0.59855,-0.53552,-0.49959,-0.50065,-0.43517,-0.38129,-0.73722,-0.37744
-0.26598,0.12577,0.31146,0.25728,0.27749,0.27293,0.31556,0.35639,0.4703,0.52439,0.40828,0.34895,0.47128,0.69527,0.61021
-0.01368,-0.12129,-0.3934,-0.28411,-0.21793,-0.48593,-0.34773,-0.41333,-0.23429,-0.1265,0.26992,0.4325,0.11204,0.23062,0.0253
-0.26542,-0.16685,-0.35388,-0.16604,-0.11702,-0.26444,-0.04004,-0.06034,-0.17435,-0.32204,-0.28369,-0.23765,-0.37899,-0.52544,-0.23792
0.38568,0.3394,0.36624,0.39527,0.14866,0.01652,-0.06815,0.05017,-0.16348,-0.02757,0.16264,0.45725,0.57126,0.21535,0.08786
0.16931,0.09596,0.09824,-0.29829,-0.25523,-0.11416,-0.02419,0.13074,0.07906,0.0139,-0.16661,-0.15182,0.195,-0.07154,-0.01365
0.47107,0.53424,0.61648,0.48203,0.56404,0.39798,0.12612,-0.053,0.18542,0.48494,0.39148,0.46192,0.49326,0.39629,0.55808
0.10594,-0.10234,-0.2696,0.13518,0.17039,-0.00786,0.16367,0.36778,0.60818,0.55871,0.56937,0.20712,0.33967,0.30063,0.09773
0.20018,0.13943,-0.05745,-0.05199,-0.32505,-0.13919,-0.05618,-0.01883,-0.15745,-0.33131,-0.16484,-0.17224,-0.0206,0.00524,-0.12397
0.66216,0.51689,0.4908,0.27028,0.05328,0.12923,-0.08778,0.11712,0.1203,-0.01598,-0.11813,-0.34803,-0.27779,-0.11945,0.10565
-0.43158,-0.22621,-0.23697,-0.11816,0.08649,0.36345,-0.15343,-0.18047,-0.42426,-0.40599,-0.2584,-0.15328,-0.05701,0.10308,-0.167
-0.55528,-0.60178,-0.58361,-0.44601,-0.31645,-0.49695,-0.41689,-0.53036,-0.73701,-0.60092,-0.29262,-0.14157,-0.06434,-0.36126,-0.47799
-0.25281,-0.6179,-0.54571,-0.34111,-0.32315,-0.11848,-0.38907,-0.5419,-0.26367,-0.05647,0.05508,0.05006,0.36436,0.16138,-0.03792
0.27024,0.39737,0.12493,0.09104,0.07506,0.10364,0.1687,0.36631,0.21545,0.29901,0.21597,0.24196,0.26001,0.44079,0.61356
-0.3786,-0.18885,-0.09739,-0.14027,-0.37125,-0.30671,-0.32976,-0.48843,-0.39311,-0.59839,-0.55589,-0.65187,-0.45024,-0.24845,-0.46735
0.42805,0.51015,0.27275,0.60538,0.57194,0.5206,0.73385,0.89388,0.72787,0.74522,0.25099,0.1792,0.21315,0.07082,0.08664
0.33969,0.24824,0.28448,0.16782,0.05919,0.22339,0.12102,0.11088,0.23792,0.35217,0.33418,0.35272,0.39454,0.21966,0.26992
0.59227,0.09842,0.2225,0.23114,0.3148,0.41474,0.29345,0.45207,0.59794,0.63726,0.42626,0.40627,0.27095,0.36431,0.03478
-0.51075,-0.35822,-0.5524,-0.43951,-0.2162,0.01744,-0.17352,-0.12932,-0.06952,0.16515,0.11643,0.09847,0.13589,0.37274,0.58318
-0.19319,0.11407,0.05766,0.08179,0.24126,0.28735,0.38021,0.34922,0.2815,0.30077,0.37767,0.66273,0.46708,0.5371,0.50006
0.21091,0.10247,0.24236,0.4049,0.34473,0.67007,0.34265,0.21269,-0.07522,0.06718,0.1263,0.2942,0.13301,0.17764,0.07449
0.00232,-0.07699,0.15412,0.36277,0.5616,0.5939,0.53047,0.50871,0.60037,0.42804,0.47132,0.42115,0.78012,0.50454,0.31135
0.23146,0.19028,0.37039,0.35705,0.25192,-0.05233,0.06572,-0.26055,-0.10427,0.09538,-0.05113,-0.32694,-0.16414,-0.10694,-0.05849
-0.26316,-0.17578,-0.15005,-0.08877,-0.0303,-0.05317,-0.16529,-0.27498,-0.18238,-0.0911,-0.10424,-0.18052,0.0389,0.01264,0.12003
0.10529,0.02933,-0.08983,-0.43161,-0.18959,-0.00117,0.10636,0.10762,0.22292,0.21424,-0.03848,0.03908,0.08664,-0.06748,0.21351
0.08724,0.24518,0.51801,0.59155,0.76951,0.83366,0.91609,0.91803,0.90574,0.65671,0.5461,0.69216,0.6912,0.68454,0.90661
0.02881,0.20769,-0.1129,0.07311,0.08884,0.16647,0.31591,0.39344,0.31398,0.31962,0.10978,-0.17751,-0.17694,-0.33862,-0.38751
0.30791,0.11744,0.11612,0.43519,0.42829,0.00588,0.22415,-0.03197,-0.13851,-0.0989,-0.17315,-0.12111,-0.02866,-0.1929,-0.16349
-0.12409,-0.05034,-0.02496,0.05105,0.21057,0.23524,0.54496,0.35005,0.42449,0.45398,0.14126,0.10374,-0.03506,0.09491,0.31479
0.0961,0.09557,0.4294,0.56619,0.50347,0.55037,0.63094,0.60563,0.38815,0.34019,0.43644,0.35914,0.22083,0.54641,0.26813
-0.30322,-0.39618,-0.28123,-0.09064,0.02791,0.14684,0.27521,0.0664,0.12221,0.02761,0.07402,0.14388,0.16873,0.26072,0.14535
-0.05762,0.14273,-0.01083,0.21886,0.08263,-0.01026,-0.19684,-0.25221,-0.13339,0.00484,0.10399,0.11716,0.2013,0.26154,0.17581
-0.41885,-0.27672,-0.24886,-0.16383,-0.03996,-0.21589,-0.09205,0.2775,0.06722,-0.13629,-0.19767,-0.2174,-0.08799,-0.05387,-0.09243
-0.13397,0.10056,0.11164,0.22506,0.36281,0.49882,0.62162,0.85995,0.85383,0.8475,0.54699,0.62585,0.43856,0.54957,0.53511
0.01067,-0.08455,0.02763,-0.06614,-0.01906,-0.01415,0.02972,-0.16767,-0.13302,0.3204,0.34821,0.48143,0.32279,0.33261,0.42117
